wind_speed,swr,turb_param.k_min,qual
1.21209782092992,1.01812435483112,3.10813939901476e-06,5529.53241536523
1.16131458783859,0.910552266333736,2.587878036561e-06,9572.76657459287
1.21243056210009,1.09643325988595,1.84196255477438e-06,7841.456730903
1.17898976474163,1.0688567075049,2.29925005539525e-06,6815.31928832759
1.19056955419754,1.06655922488694,1.0771712461926e-06,19704.1455616428
1.18958638684646,1.0826444188206,4.68960340156139e-06,7419.48923007335
1.18509750900131,1.0602762489449,1.97310947184544e-06,8523.90512179413
1.18957640250301,1.094551032637,3.05053596982326e-06,4888.36688518863
1.05712000681136,0.929530021275976,2.82032993602754e-06,11034.3797392608
1.11393215839649,1.08087136848226,1.6410698701601e-06,15052.432305705
1.18243327630783,1.0718893830294,3.45424752008044e-06,5272.51008760827
1.05347219056542,0.977759271967925,3.16920587840593e-06,8417.37983397544
1.21969332461472,1.00999604882986,2.27844751479474e-06,6913.15330781585
1.18155743462279,1.07422625459662,1.84150767538248e-06,9435.61341606183
1.24277685769952,1.03854798518493,2.67855915257669e-06,5214.12877593344
1.21843938869466,0.953517489166721,2.28432980822772e-06,8088.18799713485
1.2013020502952,0.989326045307375,3.91788329124136e-06,6405.84084958363
1.09612982375071,1.08340032614318,3.35603628165058e-06,5695.31161025319
1.0981242732931,0.944453262378138,3.72264670446393e-06,7531.3459434098
1.12180258458794,1.03913367006336,2.24842026579221e-06,9419.38567994755
1.11999030988206,1.09018925762354,3.36161174278129e-06,5422.56101537834
1.16435468259405,1.09408788419034,2.75667365785399e-06,5423.1885131059
1.21433045995443,1.01856702182306,3.66299376697733e-06,5841.68910198214
1.24237604397728,0.968944276451802,3.45707510870528e-06,6144.85291014486
0.986458004134628,0.964364073881045,3.38688563680808e-06,9549.21479887284
1.21782963370979,1.09766650234123,2.79934534651883e-06,4720.47140400306
1.15709817994246,1.05486298760864,1.64343768676818e-06,13119.9727281316
1.19683227557461,1.06666022904843,2.26734465361692e-06,6512.88098925267
1.17973071605696,1.08925525200927,2.08227791801802e-06,7521.3946484008
0.971751197464793,0.990273711085517,2.19596319010032e-06,18344.613703018
1.17436046741266,0.995546754504501,4.52428750895635e-06,7167.90804170278
1.18702117257628,1.09582806181811,2.6614746958943e-06,5216.37447673267
1.15645718909304,1.07832496837185,2.18024172691615e-06,7905.46652663269
1.22381886402504,1.05771182333328,3.38076364539977e-06,5221.76820037822
1.16243177139171,1.06026241933222,2.78602464979331e-06,5823.36466448869
1.12202130460573,0.941920451717554,3.16093174633075e-06,7949.34399646908
1.21601103862609,1.02552951378401,2.36380477522945e-06,6412.26959828701
1.23256411053496,0.979060054708367,1.93281575983591e-06,8817.21401809738
1.12745627823865,1.08038164856837,2.27084884416683e-06,8255.37991498911
1.18489080161537,1.01621794285505,3.07611689917022e-06,5814.12606542601
1.13377635135028,1.05074341096788,2.66458673468371e-06,6816.19066550554
1.17882776910592,1.03037609825427,2.08199144544179e-06,8693.67153745899
1.11154702928581,1.04242690129483,3.04462568093722e-06,6400.82368696184
1.03046148019817,0.978596595379727,2.85869060282554e-06,10234.4897060812
1.13819505385224,1.04932749413561,1.66741774764474e-06,14018.7886785427
1.11823522867539,1.09914037097665,1.98521392675842e-06,10377.9825005664
1.21398967055147,1.02028894154679,1.83876125819364e-06,9217.52284440154
1.19324916605671,1.01330646109316,1.97073205066222e-06,9249.75574361514
1.11976851186058,1.04582236493853,2.50106495410757e-06,7889.07784108071
1.22483496976062,1.0778864401676,3.04035577250235e-06,4836.59813300984
1.06784961082862,0.961362227666066,3.6570276845935e-06,7609.50722484297
1.17606670514519,1.09093295608564,5.06601872102696e-06,8254.0185700499
1.19240189085911,1.09357050019961,4.69263487715153e-06,7478.91722160202
1.15551379082444,1.08503789295625,3.13588019567384e-06,5235.21932531556
1.2002444333557,1.00751680079978,2.33486503498728e-06,7229.0491190327
1.21969780256184,1.06840304049216,4.15966221339283e-06,6414.97255351179
1.21910767978641,0.98704467532022,5.2014317548743e-06,8518.36125675553
1.03523202811043,1.09576999354563,4.2151099252308e-06,6312.13554941821
1.14649670050726,1.00611947561494,2.05131465474197e-06,10705.5813315672
1.1223283510659,1.01171076254814,3.07134483781319e-06,6698.27899880088
1.19713960071256,1.09235340524379,2.44730547989902e-06,5546.36609479177
1.19655675746536,1.07619135178761,1.80892336551208e-06,9027.80354085713
1.15123436749557,0.980970242943246,3.15572702205366e-06,6693.22198402524
1.19138339127749,1.05748561797253,2.31704694807747e-06,6585.51852062793
1.18810263182292,1.09885810285291,2.87854016041386e-06,4921.37749804067
1.2172281034283,1.06598872557203,1.84342358176022e-06,8179.94883840865
1.10756756481108,0.959636901249338,3.80907482470271e-06,7131.53143113827
1.14214333663342,1.08406280771655,1.12609314026864e-06,22387.0656343145
1.15866972463967,1.09929494497234,2.6345201921913e-06,5686.2116040063
1.16785273309584,1.08835818028599,1.44099704824662e-06,14398.3891230447
1.2007895090638,1.07602470471791,2.02967045686899e-06,7393.02121032994
1.18959979095022,1.06527677318386,3.58968539331404e-06,5436.91945816497
1.14909176358021,0.969383626998401,3.16627086545125e-06,6924.23392627998
1.09206581626265,1.03950464404594,2.60589133242212e-06,8278.29909545547
1.01664782358549,1.0159058914536,4.81141148638777e-06,7557.93352539038
1.19969994168852,1.06287286626893,4.05577738892644e-06,6152.33814602329
1.18879532193838,1.062439009109,3.10162294010996e-06,5207.69768552637
1.06396532194588,1.02050640738132,1.28205728866117e-06,27638.9090771455
1.20289434449452,1.09841511818803,3.3516940843392e-06,4967.87270902242
1.06921571543575,1.07657316210244,3.33260015686019e-06,6080.4588581776
1.04993265425718,1.08446810930004,2.85655641276151e-06,7406.60204467785
1.10697812055427,1.08798259891043,2.74481495774535e-06,6513.54415422143
1.14353406521267,1.07122108978054,2.58405707650472e-06,6535.34039382532
0.999125744604416,1.08204432818328,2.72179136439065e-06,9455.06646595741
1.07114712137673,1.01563819866819,1.47451928530514e-06,22719.5078464987
1.2062052038131,1.05636125837835,1.04429955379398e-06,19375.2902760443
1.22055168362401,1.08292933008681,2.51959726815536e-06,5131.33702930056
1.19026636385197,0.978183815252659,3.90439772446266e-06,6517.54642371542
1.14267640977149,0.944586368422371,1.31658953727406e-06,22389.0076375424
1.2425875652161,1.03264737368139,1.94519525900604e-06,7310.08165993388
1.18237759155064,1.07390674102948,1.87860606915829e-06,9104.6845576858
1.09755918277031,1.03557899108153,3.90156945200486e-06,6208.71353993651
1.11728603177744,1.04223967676941,2.58808985162505e-06,7630.69019210534
1.22736710239739,0.99930723403239,2.19711636102094e-06,7228.73624867237
1.14303417098056,1.04528486227365,4.03484653356376e-06,6136.01620315219
1.15094796430206,1.06889212421409,2.42493349161262e-06,6994.91024823202
1.13078075251737,1.05072871449189,3.01546203058854e-06,6037.40121511393
1.20329096214385,1.00967339068785,2.33763403572658e-06,7064.82881822105
1.2030822147561,1.09006428221013,1.92864583522121e-06,7692.299498451
1.24581032621287,1.01659575565874,1.89762177340379e-06,7774.88359541545
1.13049028854013,1.06508708241672,1.24762895100821e-06,21211.0751971865
1.12962157429366,1.06950951667008,4.1115303734833e-06,6122.09415658224
0.911829004262816,1.00853366129093,3.16027380604673e-06,11299.5398631943
1.11159085599935,1.06215001580192,1.27735145306546e-06,22294.2131988405
1.13526288536232,0.952734084762574,2.22794812593866e-06,11223.4601499617
1.13158325543619,1.00056064196231,2.79779007492312e-06,7378.58281710044
1.23858693304066,1.05522846371503,4.35020012920651e-06,6909.50486439155
1.18471101915517,1.08053982283866,1.88448252553164e-06,8847.1777426795
1.20507538747022,0.958414940508286,3.75353859122409e-06,6603.90012801614
1.14542532936173,1.04750427286768,2.81738399416046e-06,6232.71767297473
1.15208721556137,1.01811566089924,1.66035161464591e-06,14107.2129863458
1.1749943624067,1.08053951941769,3.28394221595926e-06,5139.40863520105
1.1776412575641,1.04849406320009,2.70229966814291e-06,5928.32076066449
1.14182512992828,1.0702349803489,1.49693619859586e-06,15704.9635553637
1.15178995778091,1.06701833062086,4.11047975910066e-06,6136.45740048439
1.21853512111616,0.91901384672782,1.66492192088322e-06,13088.5634963958
1.16109042596066,1.02470891098406,1.83262443899803e-06,11545.9030445025
1.03350953374411,1.04763811978669,1.59587697874269e-06,22208.0305603466
1.04276032999899,1.08071308451037,2.41953473861842e-06,10087.3848268551
1.17295982772045,1.05183710462216,3.13467684707158e-06,5436.22989432397
1.14934645486873,1.05027458953988,3.14997270896617e-06,5672.93997792732
1.0708369275609,1.02112711671923,4.38188569105414e-06,6849.30617358244
1.18024687826625,1.02338042550848,4.33025045317038e-06,6722.23697464959
1.10877742678431,0.99605837134991,2.99331362682549e-06,7399.34009515229
1.23980861416984,1.05016322432824,3.45613480420382e-06,5355.37913102919
1.14963234081518,1.03006331346681,2.45611805864144e-06,7596.607005923
1.12581768428398,0.982794187643453,3.99058380030058e-06,6715.47073260421
1.05981100288774,1.0177677525274,2.19293101041493e-06,12903.6060873064
1.12328223694794,1.02543311201062,1.29275853295394e-06,22023.6456325836
1.07366855949224,0.980240941554549,2.93552394335386e-06,8662.62239114074
1.12367904287081,1.05573417939969,3.92551317969928e-06,5969.75246374213
1.18393786048415,1.08287303981393,2.53037182342405e-06,5690.36562054798
1.06729534009244,0.924514070436032,2.43159377446137e-06,13344.5473217143
1.12763662530812,1.09930794269106,2.84314939742884e-06,5739.09337488267
1.22429637204103,0.960659121558757,1.09352867746616e-06,19415.6648928269
1.18388948115366,0.963049415601162,3.78002359896105e-06,6620.93008407836
1.21634937171345,1.01491210367754,3.15018888529102e-06,5539.1205423576
1.23755992742334,1.02957926326433,4.11994199193623e-06,6509.07326424971
1.18521256507367,1.00040488539403,2.02273469175959e-06,9511.64630957843
1.21752087897615,0.976299212055221,2.18411150592624e-06,8042.62653356215
1.21513310076679,1.04739221379413,2.60648351147259e-06,5518.1092733115
1.24741066707794,1.03939538048289,1.71503556554992e-06,8438.6710619629
1.24611706671919,1.0821801285722,2.19523391446618e-06,5456.09378262785
1.16162990016853,1.07333941284698,1.98017491295164e-06,9179.68330201177
1.10055967047062,1.01737357276162,1.573028898198e-06,18692.4967986934
1.14346876979915,1.08354031849043,2.25599852370442e-06,7781.80731128899
0.988642998369486,1.03244783480404,1.48445141310314e-06,29013.6204337375
1.18516879151822,1.05751003407795,1.88346863686312e-06,9252.58485756641
1.16621863225462,1.08418074538502,3.22776916719877e-06,5150.39941152071
1.17896413755058,1.01194058897805,2.60726347359883e-06,6743.56374130375
1.18125235874764,1.00411995819446,2.87389511421709e-06,6259.9821117242
1.21259472068049,1.05263243705966,1.82911920766589e-06,8706.3103397939
1.22301635054888,1.09385698018975,3.58640368387963e-06,5309.05281514021
1.16734646690853,0.963525817632326,4.02980217507142e-06,6849.92593633194
1.13619230209904,1.01351211370328,3.05894764911993e-06,6478.04248495933
1.22130691963619,1.09756618047053,2.44531520818505e-06,5085.60929381254
1.07971486368569,1.09518066285793,3.14117946381148e-06,5969.64341335505
1.03723888515622,0.922204478776428,3.70216489243715e-06,8882.31062318077
1.1365109000432,1.07824135422347,3.76559315304215e-06,5628.12458020736
1.18474054255739,1.05453587614647,3.61670736967261e-06,5540.72618840179
1.16283472620373,0.908773820087675,2.6269248126519e-06,9429.30932628814
1.17889330468962,1.0729911583608,2.09685055225422e-06,7725.66949131195
1.21034245729787,1.06448601802146,3.46135865850307e-06,5267.99757643314
1.11986609869518,1.02995465328398,4.33044880577969e-06,6638.58471910187
1.23833777614288,0.915139876197062,1.53161134365982e-06,13535.9541145785
1.24640255217011,1.01544766439261,4.0507717040165e-06,6482.44920319758
1.12725904438664,1.06774849611448,2.24559564608814e-06,8656.59866839954
0.9669166965443,0.902105010060375,1.68823688205674e-06,31754.5030041264
1.22035420916934,1.09483639018915,2.41707701139547e-06,5189.36263875429
1.0484048450724,0.963523655407168,4.32286835460181e-06,7581.81133553079
1.18473747673846,1.0960273501806,2.62215069480993e-06,5310.76373107939
1.14409107736152,1.0872213737748,1.6452025139968e-06,13087.3702751664
1.22448923669354,1.02233130814785,2.30268003308657e-06,6485.07631126691
1.21384952963588,1.03957579770788,1.00900997143205e-06,19893.7871025509
0.96330393246182,1.04761386390008,2.3863751259468e-06,14522.5732642739
1.22468066291272,1.03170774563286,2.06339447041137e-06,7256.52661050975
1.07838577001059,1.06057968052391,3.16110745856328e-06,6416.35282581731
1.24024224506354,1.0181821457469,3.13418649778062e-06,5378.04118531914
1.14184091684037,1.04207645400526,1.77925470259369e-06,12639.406024868
1.19370794968304,1.09800220819983,3.53792077759633e-06,5186.1789712543
1.07806939103843,0.978394513708386,3.71810549564596e-06,7123.09998598042
1.20521162752932,0.907138331844934,3.54552268416118e-06,7373.38330491209
1.19532072970908,1.0418881837529,3.23820848935675e-06,5386.98320019518
0.969597044658018,1.04779160420782,3.19800061443639e-06,8642.24660532464
1.09509900244972,1.09759188491902,3.06420081804048e-06,5850.5464258914
1.14228923719348,0.972218015008422,2.36030452531541e-06,9586.21774520718
1.21337504913931,1.06301625875672,1.73039254924996e-06,9234.90371702729
1.16310810597848,1.04954941911915,2.4058209633793e-06,7093.85166220918
1.21042086154564,1.09621588959871,4.16334349840855e-06,6375.82803539751
1.23963668057002,1.08990043102462,4.27830386354529e-06,6800.47716246954
1.20760046401516,1.03260330271346,2.03310282386078e-06,7929.83036878818
1.10919615697872,1.09647125344325,3.88063460162306e-06,5719.10416379781
1.16938189487551,1.08480187641153,5.0665544035001e-06,8182.85407959956
1.06207370696554,1.07153687538998,2.64408245359891e-06,8265.69990680754
1.23536678267283,1.09351062895766,3.78364645063517e-06,5703.33674460793
1.16644318339136,0.95763575397369,2.14458431227498e-06,10447.7995543042
1.14686271352842,1.05050847327838,3.60500415416922e-06,5673.10248407019
1.21555738159718,1.08354190183451,3.70410559420426e-06,5513.34159323409
1.13627542369125,1.00523626570482,2.97591736531444e-06,6764.87233960287
1.16663863708101,0.997816062336917,2.82742537450236e-06,6688.21310895816
1.20511992379304,1.06681160734219,2.8512493252241e-06,5113.00005000159
1.06432534902239,1.05813637459209,3.34777316528925e-06,6370.93530083683
1.14275137340468,1.06498373980676,3.76792506087913e-06,5699.81362606105
1.1925594140743,0.975663814639784,2.12661307023363e-06,9188.55186101466
1.190345332407,0.966707737961504,3.64056862666317e-06,6467.99257411025
1.20069243280639,1.02102755616952,1.68412915497509e-06,11116.7542536033
1.21211537565262,1.08656100112776,2.36885131721838e-06,5549.50715092493
1.24509966128161,0.975541155799572,3.54934813846784e-06,6135.74514123756
1.24001868939209,1.02633700924383,3.53957147440401e-06,5628.26377961435
1.11719869279521,0.954880398865586,3.31622413480873e-06,7474.19027221115
1.18308227248467,0.91753013996612,3.77357105229963e-06,7344.22407267781
1.20752494633208,1.03999399877326,3.6284888354513e-06,5632.34376134473
1.23056556545811,1.08745896517714,3.01399403106053e-06,4730.24187512597
1.14988228843064,1.04141179078505,3.39710145573542e-06,5688.14825159517
1.1862592587327,1.08866055828376,2.56597157543143e-06,5493.42854000393
1.19569253266854,1.06033448071135,4.79671829759736e-06,7630.6419580262
1.21585012830826,1.06030962213837,3.00989949629899e-06,5037.80699673328
1.19042396648406,1.01892393209371,1.12591513555994e-06,19963.1320926996
1.15938873078721,1.06013808492376,1.67609571171571e-06,12480.8445009091
1.19645621133167,0.930822031401985,3.46292723426052e-06,6981.5215096771
1.05883524636033,0.975578397559405,2.54202065736697e-06,11267.40215534
1.20763168960482,0.998668128901147,3.06345661341576e-06,5874.65951457659
1.24548395398587,1.07870073136854,3.58298740301274e-06,5409.27575465167
1.13205863784474,1.07537040562559,2.89692764107355e-06,5890.02160598233
1.23918912197272,1.00264617239083,1.72282988556637e-06,9423.79039687678
1.21155265601608,1.05474693159448,3.09499710560898e-06,5121.39557265288
1.04887877469335,1.06951093773366,2.7723256727029e-06,8051.90145387176
1.20992607683771,1.06467630587861,3.88867339107731e-06,5873.45749878753
1.22901222081848,0.904123873902809,3.06461456302326e-06,7402.44083981182
1.20651757237212,1.01006055121879,3.53827999636135e-06,5823.50070734112
1.19080838441173,1.06277497268359,2.50984913536498e-06,5893.01093742773
1.10590649366076,1.0276548896901,3.08842011397226e-06,6647.29204526998
1.11538667797834,0.982397931198139,2.05491608333495e-06,12669.0011350052
1.16424054456221,1.06064262715861,1.64548798224558e-06,12532.8477770003
1.24239798279147,1.04618262196715,2.16166599920144e-06,6157.85061034756
1.22933769115328,1.06935678914249,2.15495244771958e-06,6127.11181652847
1.08053409436602,1.03962809165686,3.33143699934996e-06,6440.34853925304
1.1340672669062,0.958766938025888,3.03024344853152e-06,7625.37368858509
1.06879231626455,1.05272404910255,2.34725224597354e-06,10305.5810083384
1.18305942845697,0.951089171154283,2.87528927368431e-06,7250.70150626962
1.13557018161615,1.08130621092673,1.22281297943089e-06,20878.8967944279
1.107744070014,1.02535846231007,1.75468622933663e-06,15223.3412211248
1.11844683181547,1.07484869942293,3.13972051712233e-06,5724.46888072881
1.09334134523654,1.09147757914196,1.29610784596876e-06,22597.7796793859
1.19324187285939,1.04099967794342,2.8634333688442e-06,5568.77119323905
1.08178541097328,0.987527294629326,1.98601538029499e-06,14931.4801781856
1.15211559687501,0.997759619976396,1.54067726101685e-06,16291.1392509481
1.0064939727909,1.04746028614475,1.69752285193503e-06,22205.2619520871
1.22494487710996,0.972818107039309,3.41667290495557e-06,6131.8229366487
1.19008967242481,1.07321916393493,2.94143645338049e-06,5127.32191140157
1.19717074352809,1.06539393883606,3.28492867880406e-06,5159.18040832895
1.24162045835341,0.989355311562523,2.00360201197359e-06,7901.93156163703
1.12622465223926,0.986599095880225,3.83343640506545e-06,6591.93149120581
1.18517696485485,1.08790020543275,3.18457404333814e-06,5003.15039422154
1.21071117573352,1.00555583793457,3.64668840758183e-06,5956.58958027363
1.13278035415024,1.0668143810303,2.23140774836053e-06,8578.35591756936
1.1163270847063,1.01469287165893,2.16913898564601e-06,10778.3781136808
1.1055118527105,1.06690710400744,3.34648428390553e-06,5786.77136890957
1.22134795006148,1.07621944837896,1.40215936512511e-06,12014.8720959288
1.17969792246794,1.06739058550018,4.12187313000934e-06,6205.09805523203
1.17801796053315,0.947558693442982,2.61286731021803e-06,8091.73904697786
1.04432852306128,1.02602086339124,3.72277152301076e-06,6730.8078315863
1.22937737198833,1.09365921292301,2.22210092956489e-06,5551.56197016644
1.08761803687789,1.07747478521334,2.97955656228516e-06,6393.40107841648
1.03441327830445,0.94231962921115,2.51184770920095e-06,13494.2029349804
1.15580324201761,1.08991692131457,2.54594068921557e-06,6114.21884438274
1.05037191628639,1.08854201725554,2.18813219929498e-06,11588.3628331117
1.122167793564,1.05703439996705,1.4536856577567e-06,18071.1075804248
1.17494566243087,1.06977212165444,3.04066592131524e-06,5265.3916453911
1.03714572041201,0.921477150527614,1.94132997995492e-06,20520.6731993544
1.07251327277832,0.956418260638663,1.21235211119811e-06,30982.9217650292
1.16916911789494,1.03547515088174,1.57883576005289e-06,13665.7916929979
1.14859298816819,1.02230676599919,2.37434293190542e-06,8162.97673090601
1.18291533023571,1.09167752161449,2.97775378032051e-06,4998.85568316764
1.04908559835369,0.984427169456302,3.75071469430663e-06,7332.04370910044
1.04676985229757,0.995884259935899,2.05329381718253e-06,15750.5173431348
1.16093213502771,0.929559482386293,4.14780697457551e-06,7429.38717952452
1.13983407636827,1.03205254229134,1.28226144420778e-06,20696.1152052938
1.02146795998478,0.996762944469138,1.93888605385756e-06,18772.612460239
1.18415450145684,1.02316811582464,1.64032253796748e-06,12354.7923951313
1.15066827766468,0.99161854364058,2.41808839605105e-06,8554.82271431038
1.18213777118805,0.962295703573311,3.84075241796027e-06,6677.29715755529
1.19266315133002,1.09419631232535,1.61965087410463e-06,10638.6736002839
1.1909629249059,1.09632497987771,1.24200796103158e-06,15835.5152280318
1.23836058179619,1.01233556180127,2.16741568350408e-06,6815.74532467765
1.24869521004928,0.980745688361845,3.34710573895816e-06,5905.84356176685
1.22185652401701,0.942632770430112,2.2666977895236e-06,8332.75948314033
1.23052650297741,1.04801548595431,2.71902768471549e-06,5182.36919915024
1.14821624274612,1.06479685281148,3.67829253396744e-06,5605.62798584386
1.14520732413284,1.00399064339622,2.45723120876587e-06,8254.12678844415
1.17282901108506,1.08981253454044,2.44151900945964e-06,6110.01274814809
1.09214713451675,1.04462172651012,3.96059347812577e-06,6186.47518802194
1.13367233099233,1.03851993794988,2.84030691769013e-06,6522.57366726261
1.13418643507509,0.97337747270986,2.4622803285247e-06,9268.69956677494
1.24850190855525,1.01335428069868,3.53793838100061e-06,5738.60015877548
0.961320057729387,1.06755976201135,1.18691784025711e-06,39432.3471740954
1.06296161740899,0.964652321957191,2.11303321407554e-06,15189.6333047872
1.10528414673763,1.04810119631482,4.91370627555526e-06,7548.62315577974
1.23569569085508,1.02797071104527,2.77707320429676e-06,5343.6729714576
1.23151069249189,1.01480368344788,3.7869701394295e-06,6028.15371604658
1.23620993210645,1.02593693981072,3.35289211074551e-06,5440.87167372199
1.11026559611844,1.0987566325575,2.44508926750505e-06,7468.41201908991
1.20895649326,1.00531785967676,3.66430117132415e-06,5978.46558216392
1.23255497406676,1.06810355320559,1.08683487460556e-06,16150.5456014476
1.19207573512547,1.02246173517894,2.14241724572198e-06,8058.24553036746
1.15332652419522,1.0117188646285,5.66988706579764e-06,9142.59909799887
1.21436706197963,1.02133781623825,1.6529057138906e-06,10730.5641980872
1.1968937940646,1.05468252885713,3.6725872372606e-06,5595.84252260801
1.08003176043596,0.952968230578771,2.93337604979531e-06,9207.2366033271
1.21944128362117,1.05483844780426,2.82265712774917e-06,5131.60647138365
1.22499571554708,0.945475255675499,2.12195601652237e-06,8838.87788062719
1.20766787714819,0.960658290240769,4.31275313024012e-06,7180.3688395058
1.17563589650528,1.09137995464491,3.34893318326798e-06,5086.92028932185
1.19631878445469,1.02000826175911,3.71700425611408e-06,5905.58937360981
1.16484102760055,1.07652320964765,5.13373094895887e-06,8277.07061793889
1.10387555943283,1.09267469678189,3.63130828169786e-06,5550.96449084461
1.22589268812413,1.02577019941298,3.46028316185678e-06,5554.49496006808
1.12474128427359,0.909795170486374,2.37587576319165e-06,11910.860429712
1.22033506632158,1.04857277710908,5.05198846114768e-06,8289.30616033561
1.22039387183409,0.96246263601986,2.88749534488521e-06,6472.90284287687
1.23449816700282,0.921134759727715,3.68837140941145e-06,7037.88025699158
1.06195653904589,1.08036783396674,2.0982245522092e-06,12178.7814598089
1.08592193893106,0.999804901449389,3.74730054076252e-06,6689.56453808882
1.12681557354748,1.03135459077398,3.68285126087698e-06,6002.238398821
1.19396782250304,0.909186842068648,3.23944889944076e-06,7536.33240913091
1.18386348857582,1.02900707791242,3.36220841843906e-06,5609.43875154638
1.1742711958881,1.05738932327823,3.82865031044637e-06,5777.9929763006
1.18040426972806,1.07871550942846,1.49963263079927e-06,13022.8918955999
1.24511238230277,1.04949049419858,2.45569930750097e-06,5318.99932397278
1.08585444724422,0.964601919458933,3.263043273179e-06,7850.63348469723
1.02135747787731,1.02048740785406,2.1521479785259e-06,15161.2985530186
1.2495618262351,0.939398496616048,2.26410072819343e-06,7743.16938927247
1.21212082514729,1.07810699005475,3.4592598875152e-06,5183.22446933692
1.20274642836437,1.02593512123151,5.02015055225822e-06,8084.07010228374
1.12550049707093,1.00962194062967,2.6443764613917e-06,7851.06263607546
