732313	1.3368264	0.83695652	4.9130435	89.391304	1009.9435	10.331103	0
732314	2.0277012	0.67708333	4.1416667	84.958333	1023.5458	7.6009809	0
732315	1.3155666	0.91666667	7.8583333	91.375	1022.6583	9.6343644	0
732316	1.9277032	0.6875	5.1833333	88.541667	1014.5792	9.2470533	0
732317	1.5380612	0.72916667	5.475	90.083333	1013.0333	8.6902936	0
732318	1.1999721	0.94270833	8.1375	94.916667	1013.9792	10.868919	0
732319	1.2203178	1	8.3958333	96.916667	1000.4292	7.4557393	0
732320	2.0972563	0.79166667	3.8541667	86.916667	1000.7792	10.844712	0
732321	1.2648972	0.97395833	8.6375	94.583333	999.87917	11.619334	0
732322	2.010988	0.73958333	6.9791667	91.833333	1002.6625	9.1018116	0
732323	1.7131452	0.86458333	5.7458333	90.916667	996.83333	13.216992	0
732324	2.1564212	0.609375	3.3291667	82.333333	1013.6542	8.9807769	0
732325	2.6158458	0.63541667	3.1208333	89.208333	1023.5958	4.9866308	0
732326	1.3993108	1	8.6708333	96.166667	1012.2125	8.3271894	0
732327	1.6724491	0.90104167	9.7375	94	1007.8333	8.9565699	0
732328	2.1534677	0.86458333	6.8291667	94.958333	1010.2958	6.8505657	0
732329	1.781608	0.86979167	3.0791667	92.833333	1001.6833	8.8597422	0
732330	1.9450742	0.83854167	2.575	87.041667	1000.5	10.772091	0
732331	1.567145	0.94791667	7.9625	94.958333	1010.9333	9.5859505	0
732332	1.6047884	0.94791667	8.2958333	94.041667	1011.3167	13.071751	0
732333	1.6438045	0.89583333	3.525	91.416667	1018.5167	3.4615933	0
732334	1.6841993	0.86458333	2.2	95.833333	1019.5667	5.1802864	0
732335	3.2488272	0.265625	0.80416667	82.125	1037.6667	3.582628	0
732336	2.5391735	0.59895833	3.8666667	92	1040.9125	3.4858002	0
732337	2.2124164	0.79166667	5.7791667	90.833333	1040.1583	6.1243572	0
732338	2.1425595	0.93229167	6.9833333	94.208333	1039.8208	6.5600823	0
732339	2.2769609	0.88541667	5.5583333	88.583333	1036.4667	5.9064948	0
732340	1.4896037	0.90104167	6.0791667	88.283333	1031.9875	9.2107429	0
732341	1.9268349	0.96875	6.625	94.258333	1033.575	5.4029903	0
732342	2.2130886	0.96354167	5.9083333	95.708333	1038.1833	6.0347916	0
732343	2.4302003	0.90625	6.8708333	90.704167	1039.9292	6.7561586	0
732344	2.4205347	0.97395833	5.8916667	91.954167	1041.575	5.6741081	0
732345	2.6362085	0.92708333	6.9291667	93.879167	1040.5167	4.5388023	0
732346	1.9593328	0.91666667	5.9958333	93.920833	1034.1708	5.7104185	0
732347	1.5420439	0.95833333	6.2916667	96.85	1019.4583	6.872352	0
732348	4.7729041	0.38020833	2.6083333	90.258333	1016.9042	3.558421	0
732349	2.6045074	0.5	3.7541667	90.7125	1022.6083	4.3257812	0
732350	1.7710562	0.85416667	2.0875	93.533333	1015.5	6.1703505	0
732351	2.9296566	0.875	5.5375	90.6875	1015.8958	5.0374654	0
732352	2.2138307	1	7.95	89.908333	1016.0375	8.4458034	0
732353	3.658035	0.89583333	5.6083333	79.741667	1018.5	4.0958152	0
732354	2.829589	0.95833333	6.7666667	95.766667	1012.925	6.2405506	0
732355	4.4826579	0.75520833	6.9083333	85.354167	1012.4708	13.115323	0
732356	4.8335427	0.74479167	4.425	70.3875	1023.6667	13.062068	0
732357	3.1276544	0.93229167	4.4041667	89.583333	1029.5583	4.5509058	0
732358	3.3280473	0.75	5.0375	90.416667	1028.9292	2.171363	0
732359	3.2334614	0.98958333	6.5625	97.841667	1028.6208	3.5681038	0
732360	2.9545085	0.83854167	5.7333333	89.9375	1029.5792	3.2582549	0
732361	3.6944024	0.74479167	6.8375	85.391667	1025.7667	8.6273555	0
732362	2.6729035	0.83854167	5.4375	82.666667	1026.9292	7.3589115	0
732363	3.8581804	0.90625	3.125	82.941667	1026.5958	4.0280358	0
732364	3.2901455	0.78645833	4.2291667	88.725	1016.65	6.3373784	0
732365	6.7452125	0.31770833	3.7208333	68.129167	1021.1875	6.182454	0
732366	5.3120899	0.53645833	2.15	78.633333	1019.3375	4.3088364	0
732367	5.2073408	0.515625	2.4333333	68.0375	1022.3958	5.3715213	0
732368	5.1178827	0.59375	4.55	68.991667	1023.4	5.4005696	0
732369	4.1994166	0.55208333	4.2833333	81.029167	1024.7833	4.1321256	0
732370	4.0028355	0.91666667	5.2375	77.845833	1029.1667	2.2464046	0
732371	4.5958927	0.86458333	5.1166667	82.708333	1021.5125	4.2410569	0
732372	5.3983589	0.68229167	4.1166667	82.6	1005.6583	6.5407167	0
732373	5.7725279	0.375	3.4041667	81.454167	1010.275	6.443889	0
732374	5.3388772	0.69270833	4.9375	79.775	1020.4583	3.9287874	0
732375	5.1128159	0.890625	7.7375	81.829167	1018.2333	11.261071	0
732376	6.4189791	0.609375	6.8166667	76.679167	1020.5708	9.0872875	0
732377	8.8359909	0.36979167	5.0541667	80.608333	1029.35	2.7305435	0
732378	6.0104653	0.61979167	5.2416667	87.195833	1031.9458	2.8031643	0
732379	5.4525007	0.86979167	5.4791667	88.75	1033.1667	3.146903	0
732380	5.7217742	0.88541667	6.0125	84.983333	1034.85	2.916937	0
732381	2.7236656	0.88020833	7.2375	81.658333	1030.3667	4.248319	0
732382	4.8975162	0.90625	7.1541667	77.8375	1018.3	8.2739341	0
732383	5.8169912	0.79166667	4.6	78.05	1014.5417	4.4008228	0
732384	6.6240803	0.890625	4.1791667	79.004167	1010.1333	2.2948185	0
732385	1.864677	0.97916667	6.25	91.925	999.47083	6.5697652	0
732386	1.8665609	1	11.679167	86.820833	996.8375	10.195966	0
732387	5.8531594	0.921875	12.304167	85.320833	998.86667	12.292287	0
732388	2.9142096	0.97395833	11.479167	93.125	1012.2083	8.1093268	0
732389	5.605192	0.84895833	11.8625	89.866667	1020.075	5.1294518	0
732390	11.697586	0.703125	12.166667	77.354167	1017.3708	6.3785302	0
732391	6.8571023	0.83854167	12.075	79.158333	1007.4667	9.0461357	0
732392	5.6559308	0.98958333	10.4875	88.625	996.70417	5.0858793	0
732393	5.8235077	0.890625	11.183333	86.091667	987.2625	8.4603276	0
732394	8.2893568	0.82291667	11.05	82.4625	998.1875	8.3029824	0
732395	4.9992605	0.90104167	10.783333	87.5125	997.7625	7.7002295	0
732396	10.99871	0.625	11.808333	83.120833	1008.1042	5.1052449	0
732397	8.495313	0.63020833	10.354167	84.004167	1007.4833	4.4879677	0
732398	6.6064058	0.80208333	9.4	77.1	1007.6708	2.8201092	0
732399	4.1233158	0.921875	8.6333333	82.808333	1008.1417	3.0839649	0
732400	4.3353772	1	8.6125	90.975	1008.6167	2.6990744	0
732401	6.955679	0.80729167	9.2375	87.5	1015.325	2.0866388	0
732402	6.8424102	0.84895833	8.4291667	88.079167	1015.65	7.6421328	0
732403	9.1094624	0.9375	10.820833	91.2375	1013.4042	4.533961	0
732404	13.875693	0.68229167	11.666667	73.55	1012.2542	5.5216043	0
732405	7.9495964	0.77083333	8.8	78.283333	1010.7417	5.0544103	0
732406	10.235436	0.58333333	6.5291667	77.075	1014.0833	7.0369591	0
732407	7.386594	0.88020833	7.3916667	89.504167	1010.7458	5.4949767	0
732408	9.9620676	0.76041667	6.2458333	81.879167	997.09167	9.329357	0
732409	7.8374481	0.75	5.8458333	79.9875	1003.1083	14.178008	0
732410	10.047551	0.68229167	4.1666667	74.2125	1021.6417	8.0003956	0
732411	8.5572432	0.83333333	7.6875	79.533333	1024.0083	6.5334547	0
732412	11.475491	0.72916667	10.5375	84.554167	1024.5375	5.6595839	0
732413	6.4735569	0.890625	10.408333	90.229167	1021.9458	6.8771933	0
732414	10.098069	0.8125	8.0625	77.5875	1018.025	4.6985681	0
732415	6.3612878	0.8125	6.2458333	87.045833	1001.0292	4.1829602	0
732416	12.096312	0.625	6.7958333	83.529167	1001.2958	9.1913773	0
732417	15.011626	0.578125	7.0125	72.783333	1013.225	8.7483902	0
732418	11.481809	0.77604167	6.2416667	67.054167	1008.3125	3.0307096	0
732419	7.6822597	0.80729167	7.9958333	83.729167	985.88333	7.9398782	0
732420	11.928807	0.53125	7.875	71.154167	991.02083	4.39114	0
732421	14.5246	0.41666667	7.675	71.9625	1004.6042	3.2267859	0
732422	11.921614	0.65104167	8.75	74.229167	1013.4958	5.6813702	0
732423	16.014657	0.53125	9.1291667	72.95	1013.7833	5.0108378	0
732424	5.9419635	0.796875	9.8083333	78.75	1004.5167	7.3564909	0
732425	5.9836249	0.98958333	10.325	84.179167	1005.45	4.2870501	0
732426	9.9078034	0.859375	11.4125	78.620833	1006.975	3.9336287	0
732427	17.148942	0.6875	11.779167	78.045833	1004.5	4.802658	0
732428	10.323635	0.83854167	9.8958333	84.2375	999.06667	5.8822878	0
732429	12.714333	0.77604167	8.9375	81.691667	1001.9	5.1585002	0
732430	12.100069	0.8125	10.670833	86.308333	995.38333	9.2664189	0
732431	17.980332	0.55208333	11.129167	81.05	1010.0667	6.2453921	0
732432	6.0928546	0.984375	10.1625	89.466667	1007.1292	3.3453999	0
732433	5.6838275	0.86979167	12.266667	85.104167	996.2375	7.0684282	0
732434	7.2033153	0.8125	11.341667	91.7	998.20833	4.7760304	0
732435	8.5746638	0.953125	10.058333	86.020833	1009.1708	9.3463018	0
732436	15.3168	0.73958333	10.05	74.120833	1024.7375	4.9672653	0
732437	6.6695707	0.921875	10.595833	88.595833	1022.1792	7.0829524	0
732438	7.0049315	0.84375	9.9875	84.6875	1016.5917	6.443889	0
732439	17.929261	0.640625	9.6708333	72.2	1016.325	7.5767741	0
732440	19.315467	0.46354167	8.7458333	74.383333	1016.9667	7.7026501	0
732441	18.438856	0.49479167	7.5208333	71.8625	1019.9417	4.9914723	0
732442	19.575523	0.54166667	8.6541667	65.5375	1022.7708	4.1200222	0
732443	14.806037	0.77083333	10.079167	66.804167	1022.1292	3.2558342	0
732444	15.613259	0.83854167	10.808333	63.795833	1018.5458	4.1030773	0
732445	21.536103	0.57291667	12.366667	54.079167	1019.7917	7.8043193	0
732446	24.920528	0.21354167	11.458333	54.8125	1020.8917	6.4414683	0
732447	19.125211	0.63541667	10.979167	60	1020.3375	3.7520766	0
732448	19.751495	0.72395833	8.2375	78.833333	1021.7833	5.7370462	0
732449	14.913306	0.546875	7.2375	61.729167	1022.3583	2.9024128	0
732450	8.4163443	1	9.1125	80.625	1008.225	4.4008228	0
732451	8.7699405	0.96875	11.729167	88.725	998.30417	7.3080769	0
732452	15.702891	0.765625	11	81.3625	996.8125	6.4390476	0
732453	16.470859	0.65625	9.9791667	78.245833	997.74167	3.7980699	0
732454	17.650128	0.61458333	9.3	76.758333	997.47083	4.7929753	0
732455	16.137997	0.89583333	10.075	79.291667	999.77083	7.5235187	0
732456	10.35286	1	11.033333	81.466667	1004.4667	4.2120086	0
732457	2.7716369	0.97916667	11.8625	95.3125	1004.3625	6.1122539	0
732458	15.874405	0.69791667	11.825	83.291667	1008.6042	6.6060755	0
732459	4.911288	1	9.625	88.825	1008.1708	6.6254411	0
732460	11.473954	0.88541667	10.008333	85.404167	1001.0167	8.9662528	0
732461	19.313826	0.60416667	10.895833	69.458333	1016.4583	4.1926431	0
732462	11.74807	0.84375	10.841667	73.208333	1020.8375	3.6286212	0
732463	12.524041	0.88541667	12.3875	77.425	1019.6708	4.1732774	0
732464	6.4719035	0.96875	12.920833	96.0625	1010.0333	4.7978167	0
732465	4.2846764	0.98958333	12.725	93.983333	1001.625	5.7854601	0
732466	15.370869	0.890625	12.279167	86.333333	999.05833	6.998228	0
732467	10.670454	0.90104167	11.675	87.066667	1006.125	6.2574955	0
732468	15.693101	0.86979167	12.9875	77.233333	1011.8083	3.1807926	0
732469	17.667818	0.59375	14.804167	71.075	1021.5208	5.2141761	0
732470	8.0671722	0.89583333	13.979167	83.891667	1028.8792	4.5242782	0
732471	11.569741	0.97395833	14.216667	89.8625	1031.9292	3.6310419	0
732472	14.120794	0.859375	15.4625	86.629167	1031.0083	3.0767028	0
732473	18.181931	0.56770833	12.779167	78.233333	1025.775	6.5431375	0
732474	25.044205	0.21875	11.7375	75.1	1018.875	7.1773594	0
732475	14.859762	0.703125	11.116667	74.558333	1013	6.5140891	0
732476	12.896385	0.82291667	11.095833	75.975	1008.9208	6.039633	0
732477	12.179497	0.94270833	11.825	75.183333	1002.5625	6.6423859	0
732478	15.08712	0.92708333	12.4625	80.325	1001.7667	3.9505735	0
732479	8.1912163	0.984375	12.929167	95.458333	1007.2083	5.3691006	0
732480	6.3391984	0.95833333	15.770833	95.4	1018.5417	4.1418085	0
732481	5.8446046	0.97916667	16.6	89.9	1016.1917	5.5966459	0
732482	19.011578	0.828125	14.8125	83.866667	1012.7292	6.182454	0
732483	15.552132	0.921875	14.2125	83.829167	1011.6875	6.7004827	0
732484	8.1300918	0.953125	13.941667	91.4375	1013.3417	5.3957283	0
732485	17.027114	0.8125	15.395833	82.95	1012.9875	8.2618306	0
732486	16.274577	0.84375	14.770833	83.783333	1013.0708	6.3349578	0
732487	11.544103	0.79166667	13.7625	85.733333	1015.5958	4.7736097	0
732488	19.693829	0.70833333	13.383333	74.154167	1023.4042	7.2015664	0
732489	18.068482	0.66666667	14.054167	72.9875	1025.975	4.509754	0
732490	11.53143	0.703125	14.241667	85.525	1022.5292	3.2025789	0
732491	17.174483	0.80208333	17.35	78.754167	1013.3167	4.1878016	0
732492	8.0599973	0.98958333	15.7625	88.3375	1002.5458	2.9556681	0
732493	13.034381	0.73958333	13.941667	86.4125	999.94167	4.0062495	0
732494	11.389168	0.84375	14.008333	85.2	1005.25	4.6961475	0
732495	8.5061445	0.88020833	14.558333	85.020833	1004.0625	8.9105768	0
732496	16.915573	0.76041667	11.945833	74.3375	1006.5375	6.4099992	0
732497	22.518448	0.55729167	12.970833	75.575	1007.6833	4.3838779	0
732498	11.185863	0.921875	13.504167	84.666667	1002.1708	7.8914644	0
732499	5.4464198	0.97916667	11.766667	84.1625	1013.3125	6.6544894	0
732500	9.2091594	0.97916667	13.308333	89.883333	1018.0833	4.0522427	0
732501	8.9321249	0.97916667	15.125	94.3625	1020.2125	3.3938139	0
732502	16.640801	0.875	16.475	91.1	1024.4792	3.8368009	0
732503	20.869064	0.609375	17.7625	86.375	1028.8417	2.3045012	0
732504	21.77113	0.44791667	19.895833	81.0125	1030.8083	3.5656831	0
732505	22.937961	0.55208333	17.191667	83.9125	1030.1875	4.7372993	0
732506	15.929563	0.875	16.2125	84.8375	1024.4875	3.1105925	0
732507	7.7981991	0.91145833	14.8	88.4125	1015.3792	5.4538249	0
732508	13.369213	0.96354167	13.783333	74.608333	1014.4208	4.5242782	0
732509	21.923891	0.640625	14.879167	78.008333	1017.4958	3.6455661	0
732510	9.435905	0.96875	15.154167	91.133333	1010.875	5.485294	0
