"",-46.500,-46.000,-45.500,-45.000,-44.500,-44.000,-43.500,-43.000,-42.500,-42.000,-41.500,-41.000,-40.500,-40.000,-39.500,-39.000,-38.500,-38.000,-37.500,-37.000,-36.500,-36.000,-35.500,-35.000,-34.500,-34.000,-33.500,-33.000,-32.500,-32.000,-31.500,-31.000,-30.500,-30.000,-29.500,-29.000,-28.500,-28.000,-27.500,-27.000,-26.500,-26.000,-25.500,-25.000,-24.500,-24.000,-23.500,-23.000,-22.500,-22.000,-21.500,-21.000,-20.500,-20.000,-19.500,-19.000,-18.500,-18.000,-17.500,-17.000,-16.500,-16.000,-15.500,-15.000,-14.500,-14.000,-13.500,-13.000,-12.500,-12.000,-11.500,-11.000,-10.500,-10.000,-9.500,-9.000,-8.500,-8.000,-7.500,-7.000,-6.500,-6.000,-5.500,-5.000,-4.500,-4.000,-3.500,-3.000,-2.500,-2.000,-1.500,-1.000,-0.500,0.000
0.0000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
1.0000,1.1436E-037,3.1500E-037,1.2700E-036,6.2839E-035,1.2137E-032,2.4189E-030,3.5371E-028,3.2805E-026,2.7841E-026,3.3693E-026,8.5082E-026,1.2062E-025,1.0260E-025,7.8094E-026,7.3732E-026,5.8295E-026,3.8809E-026,2.7468E-026,2.5239E-026,5.9464E-026,1.5632E-024,9.9114E-023,6.5304E-021,4.1684E-019,2.4297E-017,1.3036E-015,6.1608E-014,1.7637E-012,1.9975E-011,2.8806E-011,1.1294E-011,4.8215E-012,3.2686E-012,1.9185E-012,1.9530E-012,4.0289E-012,1.2420E-011,4.6579E-011,1.6697E-010,3.6173E-010,3.7007E-010,2.5411E-010,1.7395E-010,1.3584E-010,1.2124E-010,1.2291E-010,1.3977E-010,1.7244E-010,2.2383E-010,3.0442E-010,4.2774E-010,6.2393E-010,9.5129E-010,1.5315E-009,2.6208E-009,4.7977E-009,8.0881E-009,9.9013E-009,8.5862E-009,6.5059E-009,5.1331E-009,4.2733E-009,3.6755E-009,3.2150E-009,2.8302E-009,2.4967E-009,2.1907E-009,1.9081E-009,1.6547E-009,1.4400E-009,1.2628E-009,1.1210E-009,9.9993E-010,8.8589E-010,7.7935E-010,6.7447E-010,5.7305E-010,4.7318E-010,3.6531E-010,2.5126E-010,1.4131E-010,5.2450E-011,2.3974E-011,1.4218E-010,5.9344E-010,1.7646E-009,4.3280E-009,9.3156E-009,1.8395E-008,3.4622E-008,5.8683E-008,9.4880E-008,1.4923E-007,0.0000E+000
2.0000,1.1175E-011,1.2068E-011,5.6032E-012,4.9818E-012,1.2137E-011,2.6292E-011,2.5198E-011,3.4706E-011,3.8882E-011,1.8642E-011,3.5569E-012,4.4353E-013,2.1365E-013,3.1316E-013,8.1974E-013,1.9221E-012,3.5111E-012,5.0158E-012,5.8496E-012,6.7266E-012,9.5518E-012,3.2882E-011,1.2319E-009,1.1291E-008,6.0884E-009,1.4491E-009,1.1413E-009,1.2678E-009,1.3861E-009,1.2898E-009,1.1731E-009,1.1753E-009,1.3808E-009,1.6325E-009,6.1285E-009,8.9133E-009,1.0332E-008,1.0810E-008,9.4399E-009,7.7575E-009,6.6671E-009,6.0660E-009,5.4575E-009,4.8438E-009,4.2821E-009,3.8419E-009,3.5889E-009,3.5499E-009,3.7169E-009,4.0766E-009,4.5809E-009,5.2476E-009,6.0991E-009,7.1563E-009,8.3802E-009,9.7574E-009,1.1217E-008,1.2734E-008,1.4195E-008,1.5922E-008,1.8432E-008,2.2026E-008,2.7317E-008,3.4651E-008,4.4109E-008,5.5060E-008,6.4733E-008,7.0633E-008,7.1462E-008,7.1382E-008,7.3962E-008,8.2484E-008,9.3925E-008,1.0469E-007,1.0928E-007,1.0457E-007,9.8433E-008,9.5696E-008,9.7495E-008,1.0314E-007,1.1113E-007,1.2002E-007,1.2994E-007,1.4070E-007,1.5365E-007,1.6986E-007,1.8936E-007,2.1495E-007,2.5193E-007,3.1094E-007,3.9177E-007,5.4920E-007,9.9584E-007,0.0000E+000
3.0000,4.8303E-009,4.4751E-009,1.1628E-009,3.8185E-010,2.2560E-010,1.1369E-010,9.7481E-011,1.1038E-010,1.4042E-010,2.1513E-010,2.8180E-010,3.2491E-010,2.5369E-010,2.4151E-010,3.3584E-010,4.2448E-010,3.3879E-010,1.8733E-010,1.1094E-010,9.1651E-011,9.3071E-011,1.1203E-010,1.7687E-010,4.2125E-010,1.1272E-009,2.1896E-009,2.9836E-009,3.4123E-009,3.7249E-009,4.0922E-009,4.4637E-009,4.7938E-009,5.0485E-009,5.1259E-009,5.1427E-009,5.1450E-009,5.0771E-009,4.9839E-009,4.7645E-009,4.6307E-009,4.6727E-009,4.7325E-009,4.7300E-009,4.7420E-009,4.7732E-009,4.8513E-009,5.0269E-009,5.2135E-009,5.4018E-009,5.5645E-009,5.6437E-009,5.7110E-009,5.7370E-009,5.7279E-009,5.6298E-009,5.4685E-009,5.1828E-009,4.7769E-009,4.1762E-009,3.5219E-009,2.8363E-009,2.0974E-009,1.5863E-009,2.0947E-009,5.6952E-009,1.6460E-008,3.7015E-008,5.9047E-008,6.9463E-008,7.0564E-008,7.2360E-008,8.2184E-008,9.5791E-008,1.0896E-007,1.2015E-007,1.2757E-007,1.3360E-007,1.3821E-007,1.4221E-007,1.4874E-007,1.5969E-007,1.7566E-007,1.9857E-007,2.2933E-007,2.7156E-007,3.2956E-007,4.0640E-007,5.1235E-007,6.7153E-007,9.4376E-007,1.3863E-006,2.3681E-006,5.7643E-006,0.0000E+000
4.0000,2.6680E-008,2.0926E-008,3.3568E-009,1.3687E-009,8.9162E-010,7.7916E-010,7.7165E-010,8.7634E-010,1.1613E-009,1.4926E-009,1.8265E-009,2.1558E-009,2.4672E-009,2.7940E-009,3.1661E-009,3.5600E-009,3.9684E-009,4.3570E-009,4.6792E-009,5.0290E-009,5.4278E-009,5.6477E-009,5.4463E-009,5.2322E-009,5.0138E-009,4.9112E-009,4.9555E-009,5.0016E-009,4.9143E-009,4.8969E-009,5.0174E-009,5.2313E-009,5.6204E-009,6.0061E-009,6.3435E-009,6.6230E-009,6.7501E-009,6.8074E-009,6.6275E-009,6.5840E-009,6.8036E-009,6.9805E-009,7.0045E-009,7.0453E-009,7.1008E-009,7.2199E-009,7.4927E-009,7.7468E-009,7.9917E-009,8.1995E-009,8.2997E-009,8.4645E-009,8.6467E-009,8.8819E-009,9.0984E-009,9.3918E-009,9.6752E-009,9.9888E-009,1.0123E-008,1.0505E-008,1.1254E-008,1.1960E-008,1.2740E-008,1.3446E-008,1.4109E-008,1.4847E-008,1.5495E-008,1.5947E-008,1.5666E-008,1.4834E-008,1.3927E-008,1.3496E-008,1.2776E-008,1.1249E-008,9.1994E-009,7.4234E-009,6.1882E-009,5.1890E-009,4.9655E-009,7.1712E-009,1.4004E-008,2.7073E-008,4.4787E-008,6.1144E-008,7.2220E-008,7.7602E-008,7.8673E-008,7.8109E-008,7.7355E-008,7.7177E-008,7.4701E-008,7.2616E-008,6.9738E-008,0.0000E+000
5.0000,1.7487E-007,1.2729E-007,1.0708E-008,2.2439E-009,9.5786E-010,6.5010E-010,5.8816E-010,6.4605E-010,8.4046E-010,1.0999E-009,1.3959E-009,1.7181E-009,2.0526E-009,2.4260E-009,2.8634E-009,3.3373E-009,3.8344E-009,4.3061E-009,4.6978E-009,5.1187E-009,5.5718E-009,5.7861E-009,5.5425E-009,5.3182E-009,5.1099E-009,5.0358E-009,5.1218E-009,5.2074E-009,5.1511E-009,5.1798E-009,5.3682E-009,5.6698E-009,6.1814E-009,6.6970E-009,7.1620E-009,7.5633E-009,7.7922E-009,7.9501E-009,7.8446E-009,7.9182E-009,8.3262E-009,8.7028E-009,8.9054E-009,9.1353E-009,9.3920E-009,9.7392E-009,1.0301E-008,1.0864E-008,1.1428E-008,1.1944E-008,1.2304E-008,1.2726E-008,1.3139E-008,1.3581E-008,1.3954E-008,1.4365E-008,1.4713E-008,1.5047E-008,1.5113E-008,1.5334E-008,1.5869E-008,1.6358E-008,1.6891E-008,1.7340E-008,1.7684E-008,1.7976E-008,1.8148E-008,1.8287E-008,1.8288E-008,1.8222E-008,1.7974E-008,1.7627E-008,1.7047E-008,1.6424E-008,1.5911E-008,1.5140E-008,1.4351E-008,1.3234E-008,1.1713E-008,1.0230E-008,8.8498E-009,7.6631E-009,7.2141E-009,8.4006E-009,1.3390E-008,2.2219E-008,2.6833E-008,2.3882E-008,2.4159E-008,2.1251E-008,4.4003E-008,1.0092E-007,3.6316E-007,0.0000E+000
6.0000,4.2252E-007,3.1432E-007,3.1503E-008,6.1728E-009,1.9506E-009,9.2889E-010,6.2039E-010,5.3330E-010,5.8545E-010,6.8094E-010,7.8839E-010,9.0072E-010,1.0106E-009,1.1324E-009,1.2768E-009,1.4280E-009,1.5787E-009,1.7068E-009,1.7908E-009,1.8786E-009,1.9672E-009,1.9511E-009,1.7723E-009,1.6122E-009,1.4670E-009,1.3657E-009,1.3080E-009,1.2431E-009,1.1396E-009,1.0597E-009,1.0157E-009,9.9013E-010,9.9702E-010,9.8351E-010,9.3986E-010,8.6795E-010,7.5956E-010,6.4249E-010,5.0870E-010,4.0662E-010,3.3373E-010,2.5623E-010,1.7885E-010,1.2163E-010,9.0003E-011,9.1649E-011,1.3979E-010,2.3958E-010,3.9949E-010,6.1138E-010,8.4590E-010,1.1340E-009,1.4420E-009,1.7689E-009,2.0763E-009,2.4033E-009,2.7056E-009,2.9993E-009,3.2073E-009,3.4959E-009,3.8883E-009,4.2494E-009,4.6292E-009,4.9978E-009,5.3678E-009,5.7897E-009,6.2857E-009,6.9508E-009,7.8348E-009,9.1541E-009,1.1206E-008,1.4688E-008,2.0648E-008,3.1560E-008,5.2182E-008,8.7364E-008,1.4191E-007,2.0311E-007,2.4216E-007,2.5194E-007,2.4580E-007,2.5293E-007,3.3050E-007,4.9300E-007,6.7220E-007,6.7533E-007,5.9041E-007,5.9800E-007,7.1545E-007,9.5492E-007,1.3111E-006,2.0083E-006,3.5544E-006,0.0000E+000
7.0000,6.3211E-007,4.6898E-007,4.5803E-008,8.5316E-009,2.4028E-009,9.6815E-010,5.6926E-010,4.6094E-010,5.0969E-010,6.1673E-010,7.5293E-010,9.1067E-010,1.0828E-009,1.2895E-009,1.5479E-009,1.8377E-009,2.1499E-009,2.4470E-009,2.6958E-009,2.9859E-009,3.3072E-009,3.4580E-009,3.3265E-009,3.2501E-009,3.1954E-009,3.2349E-009,3.3820E-009,3.5166E-009,3.5377E-009,3.6228E-009,3.8216E-009,4.0926E-009,4.5128E-009,4.8995E-009,5.2173E-009,5.4646E-009,5.5625E-009,5.5989E-009,5.4286E-009,5.3851E-009,5.5621E-009,5.6806E-009,5.6542E-009,5.6350E-009,5.6192E-009,5.6445E-009,5.7796E-009,5.8871E-009,5.9810E-009,6.0504E-009,6.0565E-009,6.1421E-009,6.3017E-009,6.6078E-009,7.0828E-009,7.9173E-009,9.2162E-009,1.1243E-008,1.3963E-008,1.8034E-008,2.3709E-008,2.9840E-008,3.6078E-008,4.1843E-008,4.7990E-008,5.6876E-008,7.1311E-008,9.6429E-008,1.3532E-007,1.9100E-007,2.5179E-007,2.9055E-007,2.6896E-007,2.1318E-007,1.7061E-007,1.5461E-007,1.7508E-007,2.5049E-007,3.7335E-007,4.8739E-007,5.4446E-007,5.0747E-007,4.3073E-007,3.8107E-007,3.7364E-007,3.9339E-007,4.3283E-007,4.9736E-007,5.9983E-007,7.6809E-007,1.0173E-006,1.5185E-006,2.9978E-006,0.0000E+000
8.0000,1.0173E-006,7.4553E-007,6.4239E-008,1.0626E-008,3.1174E-009,1.3647E-009,8.4260E-010,6.7471E-010,6.9724E-010,7.7552E-010,8.6766E-010,9.6429E-010,1.0557E-009,1.1538E-009,1.2677E-009,1.3822E-009,1.4888E-009,1.5665E-009,1.5965E-009,1.6202E-009,1.6364E-009,1.5656E-009,1.3712E-009,1.1924E-009,1.0329E-009,9.0998E-010,8.2200E-010,7.3721E-010,6.3767E-010,5.5508E-010,4.9491E-010,4.4734E-010,4.1609E-010,3.8112E-010,3.4019E-010,2.9753E-010,2.5495E-010,2.2407E-010,2.0421E-010,2.1355E-010,2.6254E-010,3.4402E-010,4.5635E-010,6.2002E-010,8.4470E-010,1.1549E-009,1.5996E-009,2.1402E-009,2.7747E-009,3.4532E-009,4.0794E-009,4.7332E-009,5.3123E-009,5.7821E-009,6.0274E-009,6.0755E-009,5.8466E-009,5.3645E-009,4.6063E-009,3.7370E-009,3.0292E-009,2.5181E-009,1.9065E-009,1.2822E-009,8.4811E-010,6.1757E-010,5.3645E-010,5.3746E-010,4.6788E-010,3.1986E-010,1.8378E-010,9.6986E-011,5.0481E-011,2.9763E-011,2.3567E-011,2.7060E-011,3.6621E-011,4.3947E-011,4.4240E-011,3.7728E-011,2.8588E-011,2.0128E-011,1.4060E-011,1.3042E-011,4.6454E-011,4.2252E-010,2.7929E-009,8.4930E-009,1.4080E-008,1.8355E-008,2.2658E-008,3.1385E-008,5.0958E-008,0.0000E+000
